list-il-s,12,16,1,576,1043052,1810
list-dl-m,12,16,1,576,547456,950
list-dl-s,12,16,1,576,978371,1698
list-idl-m,12,16,1,576,585028,1015
list-idl-s,12,16,1,576,885703,1537
list-i-m,12,32,1,1152,406345,352
list-i-s,12,32,1,1152,783017,679
list-d-m,12,32,1,1152,407546,353
list-d-s,12,32,1,1152,732460,635
list-l-m,12,32,1,1152,1105865,959
list-l-s,12,32,1,1152,2621269,2275
list-id-m,12,32,1,1152,486551,422
list-id-s,12,32,1,1152,961231,834
list-il-m,12,32,1,1152,1237154,1073
list-il-s,12,32,1,1152,2701055,2344
list-dl-m,12,32,1,1152,1340879,1163
list-dl-s,12,32,1,1152,2178125,1890
list-idl-m,12,32,1,1152,1355515,1176
list-idl-s,12,32,1,1152,2582977,2242
list-none-none,2,10,1,60,64318,1071
list-i-m,12,32,1,1152,487204,422
list-d-m,12,32,1,1152,469890,407
list-il-m,12,32,1,1152,1282428,1113
list-dl-m,12,32,1,1152,1300814,1129
list-i-s,12,32,1,1152,1037637,900
list-d-s,12,32,1,1152,864772,750
list-il-s,12,32,1,1152,2291295,1988
list-dl-s,12,32,1,1152,2658525,2307
list-i-none,12,2,1,72,374260,5198
list-d-none,12,2,1,144,743944,5166
list-il-none,12,2,1,288,1673369,5810
list-il-none,12,12,1432,14320000,10000
